asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDYC,ondo-yield-assets,Ethereum,3.55,3.55,,251114017.0,DefiLlama API
SDAI,sky-lending,Ethereum,1.25,1.25,,237153025.0,DefiLlama API
SENRLUSDV2,morpho-blue,Ethereum,4.87529,1.5992,3.27609,203843397.0,DefiLlama API
SENRLUSD,morpho-blue,Ethereum,1.60346,1.60346,0.0,203843387.0,DefiLlama API
USDC,fluid-lending,Ethereum,4.54,3.56,0.98,197303326.0,DefiLlama API
BUIDL,blackrock-buidl,Avalanche,3.80104,3.80104,,188625996.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,180774396.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,10.88847,10.88847,,170278087.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,3.68511,3.68511,0.0,147555075.0,DefiLlama API
USCC,superstate-uscc,Ethereum,4.49519,4.49519,,146571220.0,DefiLlama API
USD1,lista-lending,BSC,1.36293,1.36293,0.0,138512327.0,DefiLlama API
USDT,fluid-lending,Ethereum,3.95,2.5,1.45,132181978.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.49006,3.49006,0.0,125911321.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,125753540.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,124179147.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,2.92357,2.49029,0.43329,119045179.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.48627,2.48627,0.0,118795713.0,DefiLlama API
USYC,circle-usyc,Ethereum,2.95443,2.95443,,110310805.0,DefiLlama API
USDT,justlend,Tron,1.34053,1.34053,0.0,110047736.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,110010150.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,4.87912,1.47912,3.4,105223050.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.57413,3.57413,0.0,103517969.0,DefiLlama API
STCUSD,cap,Ethereum,5.6548,,,99927711.0,DefiLlama API
SUSDAT,saturn,Ethereum,7.83035,7.83035,,97884398.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,96021328.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.47377,2.94234,2.53142,91169010.0,DefiLlama API
USDT,venus-core-pool,BSC,2.0073,2.0073,0.0,88843589.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.33453,5.33453,,79654168.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.14631,3.14631,,79005983.0,DefiLlama API
MSUSD,mainstreet,Ethereum,12.00176,12.00176,0.0,77776957.0,DefiLlama API
SDAI,sdai,Gnosis,4.2466,4.2466,,74407570.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.0391,8.0391,,67016615.0,DefiLlama API
GTUSDA,gauntlet,Base,4.38127,4.38127,,66810942.0,DefiLlama API
SFRAX,frax,Ethereum,1.24975,1.24975,,65298598.0,DefiLlama API
STUSDT,stusdt,Tron,3.56438,,,62975559.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,2.73111,2.69229,0.03882,58426318.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.31738,0.31738,,56880994.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.0,3.0,0.0,56850570.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.25215,0.4094,3.84275,56323084.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.33481,3.33481,,51901267.0,DefiLlama API
U,lista-lending,BSC,0.63088,0.63088,0.0,51632777.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.08,,,51292245.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.51273,3.3572,0.15554,45878842.0,DefiLlama API
USDC,ember-protocol,Ethereum,12.51626,12.51626,,45612678.0,DefiLlama API
USDC,avantis,Base,11.61794,11.61794,,45439724.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.11085,5.11085,,45001322.0,DefiLlama API
SUSDU,unitas,BSC,9.95954,9.95954,,42990135.0,DefiLlama API
USDC,fluid-lending,Arbitrum,6.33,6.33,,40860555.0,DefiLlama API
USD1,dolomite,Ethereum,9.17858,3.37554,5.80305,38637338.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.94,,,37733833.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06459,10.06459,,37245924.0,DefiLlama API
USCC,superstate-uscc,Solana,4.49519,4.49519,,37050723.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.06,,,36538567.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.94993,4.94993,,35513151.0,DefiLlama API
GTUSDT,morpho-blue,Katana,5.27202,2.74362,2.5284,34765550.0,DefiLlama API
GHOUSDC,fluid-dex,Ethereum,0.89352,0.89352,,34620871.0,DefiLlama API
EARNAUSD,upshift,Monad,5.41003,4.13495,1.27508,34226825.0,DefiLlama API
YUSD,aegis,Ethereum,3.1,,,34065291.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,2.42529,1.10042,1.32486,33866056.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24716,3.24716,,33465808.0,DefiLlama API
PUSDC,morpho-blue,Base,4.60778,4.60778,0.0,33377778.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,4.03775,4.03775,0.0,32795057.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.04942,4.04942,,32585741.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,8.20621,1.20621,7.0,32443885.0,DefiLlama API
