asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDC,fluid-lending,Ethereum,4.9,3.93,0.97,203598654.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,180940305.0,DefiLlama API
USDC,centrifuge-protocol,Ethereum,2.1738,2.1738,,172707736.0,DefiLlama API
USCC,superstate-uscc,Ethereum,3.62948,3.62948,,146695060.0,DefiLlama API
USD1,lista-lending,BSC,1.20909,1.20909,0.0,138494110.0,DefiLlama API
USDT,fluid-lending,Ethereum,3.6,2.15,1.45,135641097.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,129592666.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.23913,3.23913,,128639315.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,124262254.0,DefiLlama API
USYC,circle-usyc,Ethereum,2.92951,2.92951,,119567936.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,118763373.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,4.13213,4.13213,0.0,114484042.0,DefiLlama API
BUIDL,blackrock-buidl,BSC,3.15122,3.15122,,110132904.0,DefiLlama API
SUSDAT,saturn,Ethereum,8.20344,8.20344,,109480784.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,4.98358,1.58358,3.4,105206318.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.28858,4.28858,0.0,98544405.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.51297,2.51297,0.0,94572488.0,DefiLlama API
USDT,venus-core-pool,BSC,1.97537,1.97537,0.0,90613053.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,89134230.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.62859,3.14841,2.48017,89130718.0,DefiLlama API
STCUSD,cap,Ethereum,5.46748,,,86309865.0,DefiLlama API
U,lista-lending,BSC,0.45108,0.45108,0.0,79624919.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.34418,4.34418,,79546866.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.14757,2.49258,0.65499,78709960.0,DefiLlama API
MSUSD,mainstreet,Ethereum,12.00353,12.00353,0.0,78186901.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.64887,8.64887,,77518750.0,DefiLlama API
SDAI,sdai,Gnosis,4.25094,4.25094,,72266699.0,DefiLlama API
USDT,justlend,Tron,2.06062,2.06062,0.0,67188453.0,DefiLlama API
GTUSDA,gauntlet,Base,4.32683,4.32683,,66864241.0,DefiLlama API
SFRAX,frax,Ethereum,1.24974,1.24974,,65061404.0,DefiLlama API
STUSDT,stusdt,Tron,3.55461,,,63190364.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.0,3.0,0.0,60866603.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.16308,3.16308,,58781342.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.56703,1.52938,0.03765,58494946.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.30664,0.30664,,56912594.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.37984,0.48765,3.89219,53449668.0,DefiLlama API
SIUSD,infinifi,Ethereum,6.17445,6.17445,,52544938.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,8.44595,2.44595,6.0,51626636.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.86,,,51092714.0,DefiLlama API
SUSDU,unitas,BSC,9.95355,9.95355,,49906876.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.85,4.85,,47553768.0,DefiLlama API
PLASMAUSD,veda,Plasma,2.87491,2.71937,0.15554,45543601.0,DefiLlama API
USDC,avantis,Base,11.31706,11.31706,,45017151.0,DefiLlama API
USDC,ember-protocol,Ethereum,12.51626,12.51626,,43627955.0,DefiLlama API
USD1,dolomite,Ethereum,8.92843,3.25735,5.67108,42338335.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,4.35406,4.35406,0.0,39531150.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.82,,,38311513.0,DefiLlama API
USDC,goldfinch,Ethereum,9.9797,9.9797,,37241763.0,DefiLlama API
PUSDC,morpho-blue,Base,4.57328,4.57328,0.0,36924088.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.06,,,36526886.0,DefiLlama API
USCC,superstate-uscc,Solana,3.62948,3.62948,,35739934.0,DefiLlama API
VUSD,curvance,Monad,0.5,0.0,0.5,35668591.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,5.32374,5.32374,,35596197.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,4.90666,4.90666,0.0,35570112.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,2.57,,,34065291.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.10245,3.10245,,33035232.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.04942,4.04942,,32557392.0,DefiLlama API
FEUSDC2,morpho-blue,Hyperliquid L1,5.53776,5.53776,0.0,32329336.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,3.3576,1.86494,1.49266,32039181.0,DefiLlama API
ALPHAUSDCDELTAV2,morpho-blue,Ethereum,9.02265,9.02265,0.0,30590645.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,4.40705,4.40705,0.0,30422601.0,DefiLlama API
