asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USCC,superstate-uscc,Solana,3.68817,3.68817,,58682014.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,0.34367,0.31503,0.02864,57335383.0,DefiLlama API
PYUSD,euler-v2,Ethereum,6.48214,2.6257,3.85644,56299163.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,4.15177,4.15177,,53799620.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,5.98027,2.58027,3.4,50199395.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.93074,2.44264,0.4881,50139810.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,2.9191,2.43137,0.48774,50124361.0,DefiLlama API
USDC,avantis,Base,8.77792,8.77792,,49573888.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,5.27896,0.30518,4.97378,49045709.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.98321,0.98321,,48642422.0,DefiLlama API
USDT,venus-flux,BSC,2.48,2.48,0.0,46628778.0,DefiLlama API
SUSDU,unitas,Solana,9.84007,9.84007,,46548515.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.30337,3.30337,0.0,45631569.0,DefiLlama API
PLASMAUSD,veda,Plasma,5.28971,5.13417,0.15554,42864159.0,DefiLlama API
RLUSD,euler-v2,Ethereum,5.84673,1.97279,3.87393,42767747.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,1.66708,1.1682,0.49888,41900749.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.942,5.942,,40824343.0,DefiLlama API
SUSDU,unitas,BSC,9.95889,9.95889,,39612805.0,DefiLlama API
USDC,venus-core-pool,BSC,1.62232,1.62232,0.0,37531363.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,3.91914,3.91914,,37259933.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37251369.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.03,,,36915581.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.2434,3.2434,,35724057.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.58,,,34907062.0,DefiLlama API
YUSD,aegis,Ethereum,3.43,,,34168999.0,DefiLlama API
USDC,fluid-lending,Arbitrum,6.08,5.11,0.97,33997965.0,DefiLlama API
EARNAUSD,upshift,Monad,6.96999,4.58685,2.38314,33424848.0,DefiLlama API
USDC,euler-v2,Ethereum,4.15093,4.15093,,33381967.0,DefiLlama API
BBQUSDT,morpho-blue,Ethereum,4.13664,4.13664,0.0,30507359.0,DefiLlama API
