asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDY,ondo-yield-assets,Sei,3.55,3.55,,104223831.0,DefiLlama API
USDT,venus-core-pool,BSC,1.74015,1.74015,0.0,102301368.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,4.31706,1.79589,2.52117,99903729.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.77201,5.77201,,88010910.0,DefiLlama API
SDAI,sdai,Gnosis,4.34386,,,83503717.0,DefiLlama API
RLUSD,euler-v2,Ethereum,6.28974,1.4844,4.80534,79767716.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.43849,3.43849,,78573697.0,DefiLlama API
STCUSD,cap,Ethereum,5.43357,,,74552567.0,DefiLlama API
GTUSDA,gauntlet,Base,4.20719,4.20719,,73302026.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,2.77119,2.77119,,72679635.0,DefiLlama API
U,lista-lending,BSC,0.33126,0.33126,0.0,69343049.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.24038,5.24038,,67939877.0,DefiLlama API
USDT,venus-flux,BSC,7.08,1.23,5.85,67575535.0,DefiLlama API
SFRAX,frax,Ethereum,0.72601,0.72601,,65349318.0,DefiLlama API
USDC,avantis,Base,9.69297,9.69297,,64713397.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.73691,1.71925,0.01766,64268498.0,DefiLlama API
STUSDT,stusdt,Tron,3.62177,,,62085519.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,1.19265,1.19265,,52268597.0,DefiLlama API
PLASMAUSD,veda,Plasma,1.91744,1.91744,,51701879.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,8.0152,8.0152,,47791012.0,DefiLlama API
MSUSD,mainstreet,Ethereum,12.07449,12.07449,0.0,47358459.0,DefiLlama API
USDC,kamino-lend,Solana,2.36562,2.36562,,42910353.0,DefiLlama API
USDC,euler-v2,Ethereum,3.54951,3.54951,,41480563.0,DefiLlama API
SUSDU,unitas,Solana,10.20963,10.20963,,40169163.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06449,10.06449,,37246223.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,4.03,,,37232027.0,DefiLlama API
EARNAUSD,upshift,Monad,8.64938,4.11828,4.5311,36375420.0,DefiLlama API
CRVUSD,curve-llamalend,Ethereum,0.89334,0.1912,0.70214,35539193.0,DefiLlama API
USCC,superstate-uscc,Solana,4.77213,4.77213,,35291329.0,DefiLlama API
YUSD,aegis,Ethereum,3.78,,,34607136.0,DefiLlama API
USDX,clearpool-lending,Flare,3.4986,3.4986,0.0,34285764.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.8,,,32346731.0,DefiLlama API
VBUSDC,yearn-finance,Katana,1.0915,1.0915,0.0,31738206.0,DefiLlama API
SYZUSD,yuzu-money,Plasma,7.42224,7.42224,,31292927.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.66,3.64,1.02,30658127.0,DefiLlama API
SCRVUSD,crvusd,Ethereum,3.64235,3.64235,,30269018.0,DefiLlama API
