asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
U,lista-lending,BSC,0.36617,0.36617,0.0,69345349.0,DefiLlama API
USDT,venus-flux,BSC,6.99,1.21,5.78,68433452.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,3.0294,3.01567,0.01374,68159420.0,DefiLlama API
GTUSDA,gauntlet,Base,4.7543,4.7543,,67455929.0,DefiLlama API
GTUSDT,morpho-blue,Katana,2.11093,1.65264,0.4583,64977334.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.36305,8.36305,,61967244.0,DefiLlama API
STUSDT,stusdt,Tron,3.5919,,,60997590.0,DefiLlama API
USCC,superstate-uscc,Solana,5.24455,5.24455,,59940400.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.5218,11.5218,0.0,58960249.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,0.32509,0.29564,0.02945,54810646.0,DefiLlama API
SUSDAT,saturn,Ethereum,8.74912,8.74912,,54110659.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,4.13161,4.13161,,54009926.0,DefiLlama API
PYUSD,euler-v2,Ethereum,6.73225,2.71731,4.01494,51051715.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,6.01343,2.61343,3.4,50185961.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.87443,2.39093,0.4835,50125400.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,2.8739,2.3904,0.4835,50110663.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,4.21657,4.21657,0.0,50040957.0,DefiLlama API
USDC,avantis,Base,9.10288,9.10288,,49913448.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.25595,0.25595,,48544859.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,5.45703,0.31446,5.14257,46597263.0,DefiLlama API
SUSDU,unitas,Solana,10.16263,10.16263,,46433255.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,1.72042,1.16788,0.55254,44383024.0,DefiLlama API
PLASMAUSD,veda,Plasma,4.72436,4.56882,0.15554,42941726.0,DefiLlama API
RLUSD,euler-v2,Ethereum,6.19786,1.91553,4.28233,42698251.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.69137,5.69137,,40272017.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,3.88842,3.88842,,38876775.0,DefiLlama API
SUSDU,unitas,BSC,9.95324,9.95324,,38250872.0,DefiLlama API
USDC,venus-core-pool,BSC,1.57982,1.57982,0.0,38111719.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37245944.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.28,,,36915582.0,DefiLlama API
USDS,yearn-finance,Ethereum,3.87369,3.87369,0.0,35847480.0,DefiLlama API
EARNAUSD,upshift,Monad,4.14044,1.66235,2.4781,35418401.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.63,,,35001750.0,DefiLlama API
YUSD,aegis,Ethereum,3.17,,,34190564.0,DefiLlama API
USDC,fluid-lending,Arbitrum,6.06,5.02,1.04,31726957.0,DefiLlama API
BBQUSDT,morpho-blue,Ethereum,3.12951,3.12951,0.0,31116470.0,DefiLlama API
