asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDC,fluid-lending,Ethereum,5.32,5.32,,133988866.0,DefiLlama API
USD1,dolomite,Ethereum,7.61262,1.46859,6.14403,132507845.0,DefiLlama API
USDT,fluid-lending,Ethereum,5.37,5.37,,126500566.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,123817261.0,DefiLlama API
AUSD,accountable,Monad,6.87584,6.5475,0.32834,113787280.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,6.28269,3.65894,2.62375,110944545.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,4.0,4.0,0.0,102848385.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.26904,3.26904,0.0,95197414.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.38971,3.38971,0.0,93246509.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.26244,8.26244,,91056824.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,3.0352,3.0352,0.0,87944716.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.05205,3.05205,,80789080.0,DefiLlama API
ETHENAUSDC,morpho-blue,Base,3.3193,3.3193,0.0,79816530.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99824,11.99824,0.0,74207581.0,DefiLlama API
STCUSD,cap,Ethereum,5.67831,,,73967858.0,DefiLlama API
USDC,midas-rwa,Ethereum,10.3,10.3,,73434122.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.12507,3.62395,1.50112,71176512.0,DefiLlama API
USDT,justlend-v1,Tron,2.33676,2.33676,0.0,71174619.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.66573,4.66573,,70828955.0,DefiLlama API
USD3,3jane-lending,Ethereum,5.96541,5.96541,,66738415.0,DefiLlama API
SDAI,sdai,Gnosis,4.09183,4.09183,,66269602.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.4884,2.6874,0.801,64392001.0,DefiLlama API
USDT,venus-core-pool,BSC,2.53456,2.53456,0.0,64223600.0,DefiLlama API
STUSDT,stusdt,Tron,3.49756,,,58537756.0,DefiLlama API
USDT0,fluid-lending,Plasma,5.4,4.99,0.41,57658533.0,DefiLlama API
GTUSDA,gauntlet,Base,4.81177,4.81177,,52882530.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,2.26,,,51122100.0,DefiLlama API
USDC,centrifuge-protocol,Base,1.85198,1.85198,,50153928.0,DefiLlama API
U,lista-lending,BSC,1.13208,1.13208,0.0,49906866.0,DefiLlama API
USDC,accountable,Monad,11.99362,11.6,0.39362,49028868.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.47105,0.42438,4.04666,44816357.0,DefiLlama API
USCC,bitwise-uscc,Ethereum,2.93941,2.93941,,44526690.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.64425,1.64425,,43899222.0,DefiLlama API
SUSDU,unitas,BSC,9.92235,9.92235,,42235934.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,39581029.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.20521,5.20521,0.0,38199566.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.64214,5.64214,,38186086.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.67,5.67,,38121368.0,DefiLlama API
USDC,fluid-lite,Ethereum,8.1,,,37007931.0,DefiLlama API
USDC,goldfinch,Ethereum,10.12341,10.12341,,36718725.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.81,,,36415767.0,DefiLlama API
SFRXUSD,frax,Ethereum,3.84945,3.84945,,36345660.0,DefiLlama API
VUSD,curvance,Monad,0.819,0.0,0.819,36010838.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.91325,4.91325,,34487755.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,6.65,,,34130127.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,4.70457,4.66742,0.03715,34030328.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.16478,3.16478,,33333236.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.0788,3.0788,,33274236.0,DefiLlama API
USDC,centrifuge-protocol,Plume Mainnet,6.98207,6.98207,,32975438.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,3.43429,3.43429,0.0,31292639.0,DefiLlama API
BBQUSDC,morpho-blue,Base,5.04767,5.04767,0.0,30369542.0,DefiLlama API
