asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDC,goldfinch,Ethereum,10.06459,10.06459,,37247088.0,DefiLlama API
GHOUSDC,fluid-dex,Ethereum,2.4395,2.4395,,37055072.0,DefiLlama API
USCC,superstate-uscc,Solana,4.46133,4.46133,,37050723.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.06,,,36538567.0,DefiLlama API
VBGTUSDT,morpho-blue,Ethereum,1.41686,1.41686,0.0,35663966.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.95123,4.95123,,35495625.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.46896,3.46896,0.0,35066038.0,DefiLlama API
USDC,dolomite,Ethereum,6.76143,2.99228,3.76915,34974241.0,DefiLlama API
EARNAUSD,upshift,Monad,5.40414,4.13484,1.2693,34522830.0,DefiLlama API
YUSD,aegis,Ethereum,3.49,,,34065291.0,DefiLlama API
USDC,euler-v2,Ethereum,1.91633,1.91633,,33991579.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,2.36228,0.99377,1.36851,33476119.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24774,3.24774,,33459854.0,DefiLlama API
PUSDC,morpho-blue,Base,4.16173,4.16173,0.0,33400889.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,4.7688,4.7688,0.0,32953451.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.04942,4.04942,,32481155.0,DefiLlama API
