asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDY,ondo-yield-assets,Sei,3.55,3.55,,257605348.0,DefiLlama API
USDS,sky-lending,Ethereum,6.94182,,6.94182,226808028.0,DefiLlama API
USDG,maple,Ethereum,4.95085,4.95085,0.0,223266229.0,DefiLlama API
SDAI,sky-lending,Ethereum,1.25,1.25,,214841208.0,DefiLlama API
SIRLOINUSDC,morpho-blue,Base,5.44096,2.44088,3.00007,210598135.0,DefiLlama API
STUSDS,sky-lending,Ethereum,6.99,6.99,,184836908.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,181505120.0,DefiLlama API
REUSD,re,Ethereum,6.17387,6.17387,,157889248.0,DefiLlama API
USDC,pareto-credit,Ethereum,8.31317,8.31317,,157546789.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,13.63945,13.63945,,150713782.0,DefiLlama API
USDC,fluid-lending,Ethereum,4.74,4.74,,141580597.0,DefiLlama API
USDT,fluid-lending,Ethereum,3.95,3.95,,140263415.0,DefiLlama API
USD1,lista-lending,BSC,0.56353,0.56353,0.0,137833803.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,137352762.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,6.88356,3.9917,2.89186,129627455.0,DefiLlama API
USD1,dolomite,Ethereum,7.90246,1.53417,6.36828,127410138.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,123817261.0,DefiLlama API
AUSD,accountable,Monad,6.8318,6.5475,0.2843,113877073.0,DefiLlama API
STEAKUSDG,morpho-blue,Robinhood Chain,2.90062,2.90062,0.0,113671162.0,DefiLlama API
BUIDL,blackrock-buidl,BSC,3.1998,3.1998,,110607176.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.5,3.5,0.0,105003404.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.03934,8.03934,,98154297.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.34916,3.34916,0.0,97636639.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.15224,3.15224,,91644868.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.48302,2.48302,0.0,88418766.0,DefiLlama API
ETHENAUSDC,morpho-blue,Base,3.75466,3.75466,0.0,79839043.0,DefiLlama API
MSUSD,mainstreet,Ethereum,6.72051,6.72051,0.0,74252995.0,DefiLlama API
USDC,midas-rwa,Ethereum,10.17,10.17,,73727264.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.57251,3.57251,0.0,72377813.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.19741,3.68613,1.51128,71550215.0,DefiLlama API
USDT,venus-core-pool,BSC,2.31259,2.31259,0.0,70075298.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.88291,5.88291,,69526631.0,DefiLlama API
USD3,3jane-lending,Ethereum,6.40266,6.40266,,66716916.0,DefiLlama API
SDAI,sdai,Gnosis,4.14645,4.14645,,64888703.0,DefiLlama API
USDC,accountable,Monad,17.86986,17.6,0.26986,63166950.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.12652,2.30608,0.82044,62850453.0,DefiLlama API
STUSDT,stusdt,Tron,3.49296,,,58444762.0,DefiLlama API
GTUSDA,gauntlet,Base,4.75737,4.75737,,52890177.0,DefiLlama API
STCUSD,cap,Ethereum,5.65421,,,52594449.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,8.84,,,52217514.0,DefiLlama API
USDC,centrifuge-protocol,Base,3.03552,3.03552,,50190162.0,DefiLlama API
U,lista-lending,BSC,1.19385,1.19385,0.0,49915857.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.07894,3.07894,,49507849.0,DefiLlama API
USDT0,fluid-lending,Plasma,5.37,4.89,0.48,46103776.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,2.52234,2.5069,0.01543,45026434.0,DefiLlama API
SUSDU,unitas,BSC,9.95726,9.95726,,41515258.0,DefiLlama API
USDT,justlend-v1,Tron,2.94289,2.94289,0.0,41284408.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.66,,,39157882.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.73557,5.73557,,39095756.0,DefiLlama API
SPARKUSDTBC,morpho-blue,Ethereum,2.61488,2.61488,0.0,38271294.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.44959,5.44959,0.0,37933679.0,DefiLlama API
USDC,goldfinch,Ethereum,9.99874,9.99874,,36725534.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.71,5.71,,36588395.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.81,,,36415767.0,DefiLlama API
SFRXUSD,frax,Ethereum,3.98792,3.98792,,36368967.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,5.00454,4.96955,0.03499,36136320.0,DefiLlama API
VUSD,curvance,Monad,0.78624,0.0,0.78624,36026608.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,34840580.0,DefiLlama API
CTDEFIUSDT,concrete,Ethereum,1.70443,1.70443,,34343453.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,6.01,,,34130013.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.9967,0.74111,4.2556,33505116.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.4795,3.4795,,33192650.0,DefiLlama API
USDC,centrifuge-protocol,Plume Mainnet,6.98769,6.98769,,33005891.0,DefiLlama API
USCC,bitwise-uscc,Ethereum,3.07213,3.07213,,31925756.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,5.34757,5.34757,,30586366.0,DefiLlama API
GUSDTQ,morpho-blue,Ethereum,2.91024,2.91024,0.0,30573279.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,3.53556,3.53556,0.0,30163053.0,DefiLlama API
