asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SUSDU,unitas,Solana,10.2748,10.2748,,48969194.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99824,11.99824,0.0,47442963.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.30558,4.30558,,45750454.0,DefiLlama API
USDC,euler-v2,Ethereum,3.5535,3.5535,,41408861.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24744,3.24744,,41142618.0,DefiLlama API
EARNAUSD,upshift,Monad,9.85883,4.58253,5.27629,38375904.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06449,10.06449,,37245337.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,4.03,,,37191540.0,DefiLlama API
USCC,superstate-uscc,Solana,4.67145,4.67145,,35290139.0,DefiLlama API
YUSD,aegis,Ethereum,3.33,,,34603114.0,DefiLlama API
USDX,clearpool-lending,Flare,3.4985,3.4985,0.0,33884246.0,DefiLlama API
CRVUSD,curve-llamalend,Ethereum,0.98938,0.2179,0.77148,33738963.0,DefiLlama API
USD1,dolomite,Ethereum,3.66965,3.66965,0.0,32784833.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.83,,,31883025.0,DefiLlama API
SYZUSD,yuzu-money,Plasma,7.16421,7.16421,,31169132.0,DefiLlama API
VBUSDC,yearn-finance,Katana,0.9824,0.9824,0.0,30994099.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.05,4.02,1.03,30886043.0,DefiLlama API
USDC,venus-core-pool,BSC,2.20688,2.20688,0.0,30797279.0,DefiLlama API
