asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
STEAKUSDT,morpho-blue,Ethereum,3.27521,3.27521,0.0,88496821.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.19234,4.19234,0.0,82652915.0,DefiLlama API
ETHENAUSDC,morpho-blue,Base,4.05147,4.05147,0.0,79884956.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,4.23463,4.23463,0.0,77257525.0,DefiLlama API
MSUSD,mainstreet,Ethereum,6.61542,6.61542,0.0,74419515.0,DefiLlama API
USDC,midas-rwa,Ethereum,10.21,10.21,,70850885.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.33227,3.821,1.51128,70170654.0,DefiLlama API
STCUSD,cap,Ethereum,5.40019,,,68216812.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.63415,4.63415,,67971838.0,DefiLlama API
USD3,3jane-lending,Ethereum,6.78084,6.78084,,66790183.0,DefiLlama API
SFRAX,frax,Ethereum,1.24962,1.24962,,65132174.0,DefiLlama API
USDT,venus-core-pool,BSC,2.4114,2.4114,0.0,64776222.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.30078,2.48326,0.81752,63066852.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.20382,3.20382,,60572267.0,DefiLlama API
STUSDT,stusdt,Tron,3.48279,,,60056101.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,8.08,,,58584034.0,DefiLlama API
SDAI,sdai,Gnosis,4.17194,4.17194,,58042460.0,DefiLlama API
GTUSDA,gauntlet,Base,4.73144,4.73144,,52182394.0,DefiLlama API
USDC,centrifuge-protocol,Base,5.71127,5.71127,,50248877.0,DefiLlama API
U,lista-lending,BSC,1.74824,1.74824,0.0,49893213.0,DefiLlama API
USDT0,fluid-lending,Plasma,5.06,4.61,0.45,45980999.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.75694,1.74231,0.01463,45976826.0,DefiLlama API
HYPERUSDCA,morpho-blue,Monad,13.4637,12.3528,1.1109,44061961.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.4817,5.4817,0.0,42846813.0,DefiLlama API
SUSDU,unitas-usdu,BSC,10.01196,10.01196,,40889676.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.84178,5.84178,,40173293.0,DefiLlama API
AUSD,euler-v2,Monad,8.42972,5.92972,2.5,38835408.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.93,,,37822178.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.71725,0.52266,4.19459,37745484.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.81,,,36415767.0,DefiLlama API
VUSD,curvance,Monad,0.48278,0.0,0.48278,36096959.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,5.43695,5.40188,0.03506,36092687.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.33,5.33,,36007440.0,DefiLlama API
USDC,goldfinch,Ethereum,10.21213,10.21213,,35951625.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,34439166.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,5.12,,,34156944.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.26525,3.26525,,33256997.0,DefiLlama API
USDG,aave-v4,Ethereum,0.8254,0.8254,,32730745.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.09942,4.09942,,32505939.0,DefiLlama API
STRUSD,tori-finance,Ethereum,10.07029,10.07029,,32332210.0,DefiLlama API
USDC,dolomite,Ethereum,7.08583,3.11651,3.96932,31992758.0,DefiLlama API
MSUSD,vesper,Ethereum,2.27,2.27,0.0,31921779.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,5.49529,5.49529,,30830565.0,DefiLlama API
GUSDTQ,morpho-blue,Ethereum,3.2551,3.2551,0.0,30763674.0,DefiLlama API
