asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SENPYUSDPRIMEV2,morpho-blue,Ethereum,5.67235,3.18705,2.4853,109734396.0,DefiLlama API
USD1,dolomite,Ethereum,10.14158,1.92496,8.21662,100316298.0,DefiLlama API
FPIFRAX,frax,Ethereum,0.34346,0.34346,,98167828.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.99991,3.99991,0.0,96419811.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.96435,3.96435,0.0,93868621.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.41655,8.41655,,91842784.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.38258,2.38258,0.0,89136958.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.16232,3.16232,,84513429.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.05441,4.05441,0.0,83698098.0,DefiLlama API
USDG,maple,Ethereum,4.32162,4.32162,0.0,81768422.0,DefiLlama API
ETHENAUSDC,morpho-blue,Base,3.4745,3.4745,0.0,79803229.0,DefiLlama API
USCC,bitwise-uscc,Ethereum,2.39722,2.39722,,74482268.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99824,11.99824,0.0,74207581.0,DefiLlama API
USDT,venus-core-pool,BSC,2.26702,2.26702,0.0,73247283.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.13986,5.13986,,70991709.0,DefiLlama API
USDT,justlend-v1,Tron,1.34817,1.34817,0.0,69385077.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.665,4.15372,1.51128,67906826.0,DefiLlama API
SDAI,sdai,Gnosis,4.14502,4.14502,,66425466.0,DefiLlama API
SFRAX,frax,Ethereum,0.67375,0.67375,,65112085.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.10221,2.29849,0.80372,64354793.0,DefiLlama API
GTUSDA,gauntlet,Base,4.87864,4.87864,,62302269.0,DefiLlama API
USD3,3jane-lending,Ethereum,6.62521,6.62521,,62107484.0,DefiLlama API
USDT0,fluid-lending,Plasma,7.96,7.46,0.5,59709721.0,DefiLlama API
STUSDT,stusdt,Tron,3.50838,,,58370848.0,DefiLlama API
STCUSD,cap,Ethereum,6.22775,,,58045070.0,DefiLlama API
SPARKUSDTBC,morpho-blue,Ethereum,2.24929,2.24929,0.0,54134613.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,4.58,,,51991563.0,DefiLlama API
USDC,centrifuge-protocol,Base,4.60542,4.60542,,50099124.0,DefiLlama API
U,lista-lending,BSC,1.24962,1.24962,0.0,49864227.0,DefiLlama API
USDC,accountable,Monad,11.95563,11.6,0.35563,48686819.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.27667,3.27667,,44755645.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,7.14015,7.13257,0.00758,44507299.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,2.46787,2.46787,,43525034.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,43266492.0,DefiLlama API
SUSDU,unitas,BSC,9.95186,9.95186,,41943119.0,DefiLlama API
CTDEFIUSDT,concrete,Ethereum,7.26036,7.26036,,38805742.0,DefiLlama API
SIUSD,infinifi,Ethereum,6.04594,6.04594,,36919368.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.87,5.87,,36901469.0,DefiLlama API
USDC,goldfinch,Ethereum,10.12329,10.12329,,36717163.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,4.11,,,36421960.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,6.14949,6.14949,0.0,36295846.0,DefiLlama API
VUSD,curvance,Monad,0.77483,0.0,0.77483,35927000.0,DefiLlama API
USDC,fluid-lite,Ethereum,8.46,,,35410214.0,DefiLlama API
SFRXUSD,frax,Ethereum,3.84945,3.84945,,34663757.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,5.39043,5.39043,,34396885.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,4.17,,,34091100.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.02664,3.02664,,33263497.0,DefiLlama API
USDC,centrifuge-protocol,Plume Mainnet,4.58309,4.58309,,32911169.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,4.90829,4.90829,0.0,32717224.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,4.1789,4.1789,0.0,32411037.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.93298,0.93298,,31773966.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.88488,0.54487,4.34,31236663.0,DefiLlama API
USDC,avantis,Base,10.70477,10.70477,,30421773.0,DefiLlama API
