asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDY,ondo-yield-assets,Sei,3.55,3.55,,256471371.0,DefiLlama API
USDYC,ondo-yield-assets,Ethereum,3.55,3.55,,251114017.0,DefiLlama API
SDAI,sky-lending,Ethereum,1.25,1.25,,235033946.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,8.89351,8.89351,,208442041.0,DefiLlama API
SENRLUSDV2,morpho-blue,Ethereum,4.97993,1.69865,3.28127,203482244.0,DefiLlama API
SENRLUSD,morpho-blue,Ethereum,1.70072,1.70072,0.0,203482214.0,DefiLlama API
USDC,fluid-lending,Ethereum,5.13,4.11,1.02,200658905.0,DefiLlama API
REUSD,re,Ethereum,6.09829,6.09829,,188822860.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,180888433.0,DefiLlama API
USDC,centrifuge-protocol,Ethereum,3.71791,3.71791,,172731882.0,DefiLlama API
USCC,superstate-uscc,Ethereum,4.5446,4.5446,,146646087.0,DefiLlama API
USD1,lista-lending,BSC,2.34017,2.34017,0.0,138467330.0,DefiLlama API
USDT,fluid-lending,Ethereum,3.66,2.12,1.54,132923866.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.70702,3.70702,,128639315.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,128119955.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,124226630.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.1455,3.1455,,119530161.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.81536,3.81536,0.0,114486726.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,114352543.0,DefiLlama API
BUIDL,blackrock-buidl,BSC,3.14971,3.14971,,110122582.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,4.94471,1.54471,3.4,105192809.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.6744,3.6744,0.0,102463532.0,DefiLlama API
STCUSD,cap,Ethereum,4.59227,,,95127577.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.32979,2.80861,2.52117,95097564.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.52533,2.52533,0.0,95030058.0,DefiLlama API
USDT,venus-core-pool,BSC,1.99188,1.99188,0.0,89441093.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,89313320.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.13577,2.49241,0.64336,80127800.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.84948,4.84948,,79689188.0,DefiLlama API
MSUSD,mainstreet,Ethereum,12.0,12.0,0.0,78101629.0,DefiLlama API
USDT,justlend,Tron,1.84731,1.84731,0.0,76673600.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.5423,8.5423,,75971699.0,DefiLlama API
SDAI,sdai,Gnosis,4.12192,4.12192,,74613802.0,DefiLlama API
GTUSDA,gauntlet,Base,4.29414,4.29414,,66829316.0,DefiLlama API
SFRAX,frax,Ethereum,0.22143,0.22143,,65054879.0,DefiLlama API
U,lista-lending,BSC,0.51077,0.51077,0.0,64411432.0,DefiLlama API
STUSDT,stusdt,Tron,3.55878,,,63292231.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.38285,1.3442,0.03865,58625718.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.0,3.0,0.0,58495258.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.37135,3.37135,,57261755.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.46584,0.46584,,56889317.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.38298,0.47747,3.90552,52448315.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.93,,,51082845.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.46852,5.46852,,50644345.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,8.84638,2.84638,6.0,50591683.0,DefiLlama API
SUSDU,unitas,BSC,9.88432,9.88432,,47277557.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.26,5.26,,46041766.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.19357,3.03803,0.15554,45892319.0,DefiLlama API
USDC,avantis,Base,11.86583,11.86583,,45016267.0,DefiLlama API
USDC,ember-protocol,Ethereum,12.51626,12.51626,,43592190.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,4.01745,4.01745,0.0,39582869.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.66,,,39162975.0,DefiLlama API
USDC,goldfinch,Ethereum,9.9797,9.9797,,37247257.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.06,,,36526995.0,DefiLlama API
PUSDC,morpho-blue,Base,4.20722,4.20722,0.0,36431352.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,5.0107,5.0107,,35949971.0,DefiLlama API
USCC,superstate-uscc,Solana,4.5446,4.5446,,35725204.0,DefiLlama API
VUSD,curvance,Monad,0.5,0.0,0.5,34694172.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.49529,5.49529,0.0,34564697.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,3.41,,,34065291.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.10324,3.10324,,33168364.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,4.93626,3.46429,1.47197,32971197.0,DefiLlama API
USDC,centrifuge-protocol,Plume Mainnet,0.76179,0.76179,,32861081.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.04942,4.04942,,32356634.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,3.76847,3.76847,0.0,30168189.0,DefiLlama API
EARNAUSD,upshift,Monad,6.46053,4.54131,1.91922,30001009.0,DefiLlama API
