asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
STUSDT,stusdt,Tron,3.4639,,,61074141.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.47676,3.47676,,56107390.0,DefiLlama API
SDAI,sdai,Gnosis,4.08207,4.08207,,54125671.0,DefiLlama API
GTUSDA,gauntlet,Base,4.74427,4.74427,,53129276.0,DefiLlama API
USDC,centrifuge-protocol,Base,4.48835,4.48835,,50383805.0,DefiLlama API
U,lista-lending,BSC,0.94037,0.94037,0.0,49831741.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,48803397.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.27705,5.27705,0.0,47076116.0,DefiLlama API
USDC,sentora,Ethereum,6.6282,6.6282,,46536535.0,DefiLlama API
STRUSD,tori-finance,Ethereum,11.08655,11.08655,,45629931.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.09,,,42270303.0,DefiLlama API
AUSD,euler-v2,Monad,6.37676,5.12676,1.25,41649748.0,DefiLlama API
STEAKCUSDC,morpho-blue,Ethereum,7.19978,7.19978,0.0,41474432.0,DefiLlama API
USDT0,fluid-lending,Plasma,4.9,4.9,,41249951.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.71,4.71,,40000534.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.7653,0.6399,4.1254,39919139.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,5.27304,5.2391,0.03394,37295546.0,DefiLlama API
CRVUSD,curve-llamalend,Ethereum,2.71774,0.3494,2.36834,36991776.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.09942,4.09942,,36321089.0,DefiLlama API
VUSD,curvance,Monad,0.75731,0.0,0.75731,36202412.0,DefiLlama API
USDC,goldfinch,Ethereum,10.21226,10.21226,,35946233.0,DefiLlama API
SUSDU,unitas-usdu,BSC,9.95663,9.95663,,35047781.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,5.44,,,33123018.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.57434,3.57434,,32771023.0,DefiLlama API
MSUSD,vesper,Ethereum,0.27,0.27,0.0,32442092.0,DefiLlama API
SPARKUSDTBC,morpho-blue,Ethereum,2.24793,2.24793,0.0,30908120.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.856,4.856,,30499121.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.29592,5.29592,,30327272.0,DefiLlama API
GTUSDCF,morpho-blue,Ethereum,5.28397,5.28397,0.0,30098898.0,DefiLlama API
USDC,dolomite,Ethereum,7.58656,3.25123,4.33533,30045297.0,DefiLlama API
