asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
STEAKUSDTBETHENA,morpho-blue,Ethereum,6.03455,2.63455,3.4,50315033.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.91667,2.42834,0.48832,50160317.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,3.02471,2.53858,0.48614,50144091.0,DefiLlama API
USDC,avantis,Base,8.84422,8.84422,,48774747.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,4.05319,4.02654,0.02665,46540320.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,5.00026,0.37391,4.62634,46394272.0,DefiLlama API
SUSDU,unitas,Solana,10.12585,10.12585,,45293381.0,DefiLlama API
RLUSD,euler-v2,Ethereum,5.80668,1.94708,3.8596,43771102.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,4.19852,4.19852,0.0,43437051.0,DefiLlama API
PLASMAUSD,veda,Plasma,4.50968,4.35414,0.15554,42858979.0,DefiLlama API
USDT,venus-flux,BSC,4.09,4.09,0.0,41672129.0,DefiLlama API
SIUSD,infinifi,Ethereum,6.00422,6.00422,,40202872.0,DefiLlama API
SUSDU,unitas,BSC,9.98546,9.98546,,39899074.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,1.70382,1.1814,0.52243,39874859.0,DefiLlama API
USDC,euler-v2,Ethereum,3.9493,3.9493,,37562833.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.01303,4.01303,,37271098.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37246551.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.03,,,36915582.0,DefiLlama API
USDC,fluid-lending,Arbitrum,6.42,5.6,0.82,35793610.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24283,3.24283,,35680397.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.55,,,34796953.0,DefiLlama API
EARNAUSD,upshift,Monad,7.86709,5.79172,2.07537,34791168.0,DefiLlama API
YUSD,aegis,Ethereum,3.38,,,34168999.0,DefiLlama API
USDC,venus-core-pool,BSC,1.75041,1.75041,0.0,34079769.0,DefiLlama API
USD1,dolomite,Ethereum,10.12544,3.57189,6.55355,33236516.0,DefiLlama API
