asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SUSDAT,saturn,Ethereum,9.90286,9.90286,,53746555.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,6.10636,2.70636,3.4,50201790.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.89128,2.40013,0.49115,50143104.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,2.88737,2.3966,0.49077,50128016.0,DefiLlama API
USDC,avantis,Base,8.69252,8.69252,,49827606.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.70497,0.70497,,48719045.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.30583,3.30583,0.0,48377473.0,DefiLlama API
PYUSD,euler-v2,Ethereum,6.81859,2.82672,3.99188,47792234.0,DefiLlama API
SUSDU,unitas,Solana,9.84263,9.84263,,46536960.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,5.59873,0.36682,5.23191,45760626.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,1.24407,0.74846,0.49561,43592246.0,DefiLlama API
PLASMAUSD,veda,Plasma,5.00709,4.85155,0.15554,42949144.0,DefiLlama API
RLUSD,euler-v2,Ethereum,5.9374,1.97601,3.96139,41721519.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.76962,5.76962,,40281853.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.39376,4.39376,,38883234.0,DefiLlama API
SUSDU,unitas,BSC,9.8964,9.8964,,38279411.0,DefiLlama API
USDC,venus-core-pool,BSC,1.60276,1.60276,0.0,37803614.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37248324.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.03,,,36915672.0,DefiLlama API
USDS,yearn-finance,Ethereum,3.84502,3.84502,0.0,35848132.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24369,3.24369,,35797157.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.62,,,35004558.0,DefiLlama API
EARNAUSD,upshift,Monad,4.23947,1.66235,2.57713,34571484.0,DefiLlama API
YUSD,aegis,Ethereum,3.49,,,34190564.0,DefiLlama API
USDC,euler-v2,Ethereum,4.15088,4.15088,,33377762.0,DefiLlama API
USDC,fluid-lending,Arbitrum,6.76,5.74,1.02,32950679.0,DefiLlama API
BBQUSDT,morpho-blue,Ethereum,3.27121,3.27121,0.0,30939318.0,DefiLlama API
